1;8;[0, 0, 0, 11, 1, 3, 11, 187, 0, 3, 1, 10, 2, 4, 68, 339, 1, 5, 0, 46, 0, 10, 14, 248, 3, 9, 2, 50, 11, 12, 44, 537, 0, 2, 1, 6, 0, 2, 7, 34, 3, 0, 3, 6, 6, 5, 29, 57, 6, 83, 8, 158, 5, 14, 8, 144, 10, 19, 2, 42, 12, 21, 23, 94, 0, 0, 0, 6, 0, 3, 3, 21, 0, 1, 1, 0, 6, 2, 13, 30, 0, 5, 0, 14, 1, 1, 5, 35, 4, 6, 2, 9, 3, 6, 13, 47, 9, 6, 2, 11, 7, 10, 6, 31, 5, 8, 3, 18, 17, 13, 20, 39, 70, 289, 17, 361, 27, 23, 21, 74, 41, 37, 15, 44, 25, 19, 34, 44, 0, 1, 1, 7, 2, 2, 2, 39, 2, 6, 6, 16, 75, 20, 237, 211, 2, 7, 1, 21, 6, 3, 9, 42, 13, 19, 9, 28, 11, 20, 35, 106, 1, 1, 1, 2, 0, 6, 6, 27, 7, 7, 3, 9, 15, 12, 27, 21, 2, 23, 5, 25, 5, 8, 9, 25, 19, 25, 9, 13, 32, 23, 17, 30, 6, 5, 2, 5, 5, 5, 8, 39, 67, 22, 26, 30, 266, 19, 281, 89, 9, 16, 7, 25, 7, 8, 16, 36, 62, 35, 21, 35, 50, 25, 54, 55, 163, 25, 22, 33, 43, 13, 39, 58, 363, 58, 31, 44, 264, 31, 119, 47, 571, 271, 40, 84, 49, 33, 38, 59, 645, 102, 45, 50, 124, 27, 50, 28]
2;9;[0, 4, 1, 23, 0, 0, 16, 141, 0, 0, 1, 9, 9, 8, 89, 326, 0, 12, 1, 84, 0, 8, 20, 320, 9, 14, 7, 57, 23, 19, 56, 445, 4, 1, 0, 6, 4, 0, 7, 44, 1, 3, 1, 8, 10, 9, 29, 67, 10, 140, 10, 237, 7, 26, 23, 172, 22, 17, 7, 39, 23, 34, 36, 100, 0, 1, 14, 11, 0, 0, 8, 14, 0, 1, 0, 7, 6, 5, 35, 44, 1, 1, 3, 30, 2, 3, 10, 25, 6, 5, 7, 18, 15, 7, 23, 38, 11, 8, 5, 22, 4, 5, 17, 40, 12, 18, 9, 27, 27, 16, 29, 53, 64, 266, 15, 335, 25, 24, 23, 62, 52, 37, 24, 30, 35, 12, 45, 43, 9, 2, 0, 7, 2, 5, 6, 57, 10, 6, 7, 14, 151, 32, 299, 230, 3, 4, 3, 40, 10, 8, 22, 55, 17, 25, 7, 34, 34, 39, 55, 100, 1, 2, 2, 7, 6, 8, 4, 23, 7, 16, 8, 21, 28, 20, 31, 32, 5, 31, 8, 17, 8, 11, 13, 32, 14, 20, 9, 8, 32, 39, 25, 15, 16, 9, 2, 23, 7, 7, 20, 60, 107, 26, 29, 29, 250, 37, 355, 65, 4, 24, 4, 26, 16, 10, 35, 44, 47, 41, 17, 35, 39, 23, 53, 35, 102, 48, 14, 56, 34, 32, 42, 70, 291, 64, 28, 36, 187, 30, 70, 50, 240, 143, 30, 67, 49, 25, 41, 32, 381, 73, 34, 39, 83, 25, 38, 25]
3;4;[0, 0, 0, 4, 0, 1, 5, 134, 0, 0, 1, 7, 4, 4, 74, 273, 0, 4, 1, 77, 0, 2, 5, 494, 2, 7, 2, 44, 6, 13, 35, 492, 0, 0, 1, 9, 0, 2, 1, 38, 0, 1, 0, 7, 7, 6, 23, 43, 3, 140, 7, 418, 6, 32, 8, 339, 9, 21, 12, 46, 15, 33, 16, 109, 0, 1, 4, 8, 0, 0, 6, 8, 0, 1, 2, 1, 3, 1, 25, 31, 1, 10, 1, 37, 0, 3, 6, 38, 4, 5, 9, 22, 5, 4, 19, 43, 3, 5, 3, 14, 3, 5, 8, 34, 4, 5, 8, 19, 7, 11, 23, 31, 69, 453, 17, 606, 31, 28, 14, 99, 36, 40, 19, 65, 16, 11, 17, 29, 0, 0, 0, 9, 0, 2, 4, 42, 2, 5, 6, 10, 126, 14, 370, 184, 0, 4, 0, 26, 3, 6, 8, 33, 3, 11, 6, 25, 22, 22, 31, 53, 1, 1, 0, 9, 0, 10, 3, 25, 3, 11, 4, 11, 24, 10, 21, 15, 2, 21, 1, 28, 4, 15, 7, 20, 16, 26, 2, 10, 23, 29, 7, 18, 6, 6, 8, 16, 7, 3, 10, 31, 66, 25, 23, 22, 334, 17, 479, 70, 7, 12, 4, 22, 13, 9, 10, 26, 36, 26, 13, 18, 30, 11, 38, 25, 112, 32, 10, 28, 30, 21, 23, 45, 274, 43, 33, 25, 208, 19, 52, 32, 346, 222, 24, 79, 47, 19, 31, 31, 342, 57, 36, 35, 76, 17, 34, 20]
4;2;[0, 1, 1, 11, 0, 1, 7, 110, 0, 2, 0, 12, 2, 3, 72, 273, 0, 10, 1, 91, 1, 10, 9, 204, 2, 12, 3, 45, 13, 19, 31, 397, 1, 1, 1, 5, 2, 4, 9, 29, 0, 8, 2, 13, 8, 15, 27, 57, 2, 171, 11, 313, 7, 29, 18, 183, 14, 44, 9, 51, 19, 33, 33, 71, 0, 0, 8, 19, 2, 0, 6, 14, 0, 0, 4, 12, 13, 5, 28, 25, 3, 9, 4, 29, 3, 4, 4, 24, 6, 4, 5, 24, 8, 9, 15, 25, 10, 12, 8, 25, 6, 5, 13, 68, 9, 20, 9, 48, 16, 9, 30, 39, 83, 349, 28, 554, 31, 20, 36, 76, 63, 60, 20, 62, 38, 14, 26, 27, 1, 1, 0, 7, 2, 3, 6, 28, 6, 9, 7, 18, 137, 24, 326, 152, 2, 13, 3, 28, 11, 11, 8, 47, 14, 27, 10, 37, 22, 15, 34, 67, 1, 5, 0, 12, 2, 12, 8, 21, 5, 15, 5, 14, 25, 20, 26, 19, 11, 48, 4, 27, 12, 24, 15, 25, 23, 37, 8, 14, 29, 44, 17, 18, 4, 11, 9, 15, 16, 4, 19, 35, 53, 24, 36, 24, 360, 21, 318, 53, 16, 24, 6, 29, 24, 11, 21, 37, 54, 38, 28, 29, 33, 16, 38, 34, 93, 49, 17, 45, 44, 24, 51, 68, 240, 77, 46, 39, 137, 13, 62, 29, 316, 228, 37, 71, 69, 30, 42, 44, 389, 94, 42, 37, 61, 24, 37, 28]
5;8;[0, 0, 0, 7, 0, 0, 2, 145, 0, 0, 1, 16, 6, 2, 73, 304, 0, 8, 0, 58, 1, 7, 2, 433, 7, 11, 3, 43, 11, 15, 53, 548, 0, 2, 0, 5, 1, 1, 9, 38, 0, 1, 4, 10, 8, 7, 25, 68, 3, 97, 2, 289, 2, 17, 11, 203, 8, 33, 6, 43, 21, 19, 24, 125, 0, 0, 2, 7, 0, 0, 6, 23, 0, 2, 1, 8, 8, 2, 24, 28, 0, 6, 2, 30, 3, 4, 7, 31, 3, 7, 4, 12, 4, 4, 13, 45, 6, 5, 7, 22, 3, 3, 11, 38, 8, 9, 6, 24, 15, 9, 16, 31, 70, 348, 29, 473, 21, 28, 21, 88, 28, 33, 10, 65, 30, 26, 35, 48, 0, 1, 0, 8, 1, 4, 5, 40, 5, 10, 5, 16, 91, 19, 351, 212, 1, 3, 1, 25, 2, 6, 8, 52, 9, 18, 5, 28, 23, 29, 35, 69, 0, 1, 1, 12, 3, 2, 5, 15, 4, 10, 6, 7, 25, 3, 33, 22, 6, 28, 0, 17, 9, 12, 7, 19, 8, 23, 2, 12, 19, 21, 13, 22, 3, 9, 5, 13, 2, 3, 15, 34, 59, 31, 24, 21, 296, 23, 436, 79, 6, 20, 3, 35, 11, 9, 15, 42, 47, 20, 12, 19, 41, 10, 48, 43, 111, 37, 22, 49, 39, 19, 33, 66, 281, 45, 25, 40, 196, 17, 82, 51, 334, 231, 20, 72, 49, 31, 34, 64, 412, 96, 39, 55, 90, 21, 40, 30]
6;10;[0, 0, 0, 9, 0, 1, 7, 163, 0, 1, 1, 16, 10, 7, 76, 244, 0, 12, 0, 78, 1, 6, 15, 290, 9, 10, 5, 47, 20, 14, 40, 426, 1, 3, 1, 5, 0, 2, 10, 42, 1, 9, 1, 17, 6, 12, 18, 63, 5, 120, 9, 292, 9, 31, 28, 238, 14, 30, 10, 45, 22, 24, 35, 91, 0, 0, 10, 8, 0, 1, 7, 23, 0, 0, 3, 6, 7, 3, 33, 29, 0, 9, 2, 24, 1, 6, 7, 22, 1, 8, 4, 22, 9, 8, 16, 28, 8, 6, 10, 22, 8, 8, 18, 51, 6, 20, 6, 30, 24, 13, 20, 31, 94, 335, 18, 483, 25, 23, 24, 93, 44, 46, 12, 52, 26, 26, 20, 69, 0, 0, 0, 11, 2, 3, 6, 35, 11, 9, 9, 21, 109, 28, 289, 186, 3, 13, 1, 36, 2, 12, 22, 49, 17, 20, 9, 28, 29, 31, 41, 81, 0, 1, 2, 8, 0, 3, 5, 11, 6, 7, 2, 9, 35, 16, 34, 19, 4, 30, 7, 27, 9, 17, 13, 28, 25, 36, 11, 16, 37, 49, 18, 22, 10, 7, 8, 18, 13, 10, 21, 35, 67, 32, 31, 21, 285, 31, 386, 84, 18, 16, 9, 27, 11, 14, 18, 37, 62, 31, 16, 33, 34, 12, 44, 42, 121, 30, 21, 32, 29, 24, 33, 72, 247, 41, 29, 35, 163, 13, 87, 53, 291, 212, 27, 83, 46, 27, 32, 66, 340, 90, 21, 62, 82, 16, 41, 65]
7;1;[0, 1, 0, 9, 0, 1, 9, 180, 1, 2, 0, 17, 10, 12, 79, 239, 0, 7, 0, 58, 2, 6, 13, 210, 16, 20, 7, 53, 12, 20, 51, 352, 1, 0, 0, 14, 2, 1, 9, 55, 5, 10, 2, 20, 10, 14, 31, 58, 11, 153, 13, 224, 7, 30, 22, 154, 17, 50, 16, 59, 25, 30, 31, 58, 0, 0, 2, 10, 1, 0, 10, 25, 2, 1, 5, 16, 4, 6, 31, 33, 2, 9, 4, 33, 2, 3, 13, 25, 7, 9, 9, 22, 14, 10, 22, 28, 11, 15, 13, 38, 5, 4, 33, 55, 13, 11, 6, 30, 28, 12, 44, 38, 86, 296, 35, 337, 28, 32, 27, 59, 64, 53, 17, 38, 30, 17, 32, 28, 0, 1, 0, 7, 1, 9, 19, 47, 11, 19, 6, 22, 138, 44, 277, 188, 1, 14, 4, 31, 6, 16, 14, 57, 16, 25, 14, 30, 46, 34, 39, 81, 2, 4, 0, 12, 3, 4, 7, 31, 12, 13, 9, 22, 39, 23, 25, 33, 15, 37, 8, 27, 8, 18, 12, 18, 35, 29, 9, 23, 30, 15, 15, 13, 10, 4, 9, 22, 10, 11, 25, 41, 71, 27, 39, 26, 273, 33, 319, 66, 21, 34, 6, 36, 23, 15, 31, 45, 63, 26, 27, 30, 63, 21, 45, 28, 153, 58, 27, 53, 60, 33, 60, 61, 242, 67, 39, 34, 180, 17, 83, 36, 271, 231, 43, 92, 67, 25, 36, 45, 323, 88, 35, 26, 89, 11, 30, 9]
8;7;[0, 0, 0, 4, 0, 0, 0, 129, 0, 0, 1, 6, 2, 3, 89, 358, 0, 2, 0, 83, 0, 6, 3, 459, 0, 9, 4, 35, 4, 14, 34, 570, 0, 1, 0, 5, 1, 1, 0, 27, 0, 1, 2, 8, 5, 6, 23, 41, 4, 107, 1, 471, 7, 25, 7, 334, 6, 15, 6, 34, 22, 23, 26, 97, 0, 0, 1, 7, 0, 0, 4, 12, 0, 3, 1, 5, 1, 1, 12, 27, 0, 4, 1, 24, 1, 3, 3, 28, 2, 3, 1, 17, 4, 3, 13, 50, 2, 3, 1, 9, 2, 6, 7, 19, 1, 4, 2, 13, 13, 6, 14, 18, 55, 345, 8, 457, 23, 34, 20, 99, 40, 35, 12, 38, 31, 20, 27, 58, 0, 0, 0, 4, 0, 2, 3, 30, 1, 4, 1, 20, 63, 19, 524, 360, 0, 3, 0, 13, 0, 12, 5, 47, 6, 11, 2, 15, 9, 27, 32, 86, 0, 1, 0, 3, 1, 1, 4, 20, 2, 3, 6, 5, 15, 6, 21, 13, 2, 14, 3, 16, 1, 10, 3, 18, 5, 20, 4, 20, 18, 16, 15, 30, 3, 3, 4, 14, 1, 2, 6, 26, 41, 18, 11, 24, 215, 9, 324, 86, 7, 16, 5, 27, 7, 12, 8, 26, 25, 24, 11, 15, 15, 13, 44, 73, 108, 28, 7, 23, 17, 9, 21, 42, 343, 31, 19, 21, 203, 19, 97, 39, 277, 275, 15, 88, 28, 25, 23, 44, 508, 98, 36, 69, 82, 28, 57, 140]
9;1;[0, 0, 0, 5, 1, 0, 6, 130, 0, 1, 1, 16, 3, 7, 98, 345, 1, 2, 2, 71, 0, 7, 16, 286, 10, 13, 7, 58, 17, 17, 41, 472, 0, 1, 0, 12, 1, 8, 6, 43, 0, 5, 1, 16, 5, 15, 35, 67, 6, 176, 4, 333, 14, 30, 13, 200, 14, 33, 8, 56, 17, 22, 24, 83, 0, 1, 2, 4, 0, 0, 10, 12, 0, 4, 0, 11, 6, 3, 23, 34, 1, 6, 3, 33, 2, 6, 9, 30, 7, 16, 3, 24, 6, 14, 26, 35, 7, 7, 7, 16, 8, 10, 23, 49, 6, 14, 4, 32, 15, 7, 23, 41, 80, 378, 32, 493, 32, 38, 34, 100, 41, 60, 22, 46, 22, 15, 18, 44, 0, 0, 0, 4, 0, 5, 6, 36, 10, 7, 5, 16, 118, 20, 360, 207, 0, 12, 0, 19, 6, 14, 11, 39, 25, 22, 12, 31, 24, 23, 40, 56, 3, 4, 1, 11, 4, 9, 6, 30, 9, 5, 8, 16, 23, 12, 23, 19, 9, 45, 4, 32, 11, 14, 9, 28, 25, 29, 10, 23, 16, 15, 7, 9, 7, 8, 2, 11, 13, 4, 15, 35, 76, 19, 21, 26, 276, 18, 372, 47, 20, 18, 9, 35, 12, 10, 29, 31, 47, 25, 12, 20, 56, 18, 33, 29, 113, 54, 26, 48, 45, 28, 26, 56, 209, 49, 24, 31, 188, 18, 65, 23, 319, 225, 31, 83, 51, 20, 31, 52, 350, 78, 40, 28, 50, 24, 21, 11]
10;1;[0, 5, 0, 16, 0, 0, 5, 196, 2, 6, 1, 27, 4, 1, 63, 364, 0, 9, 0, 86, 3, 5, 11, 418, 12, 38, 5, 65, 14, 32, 64, 525, 2, 2, 1, 8, 3, 2, 4, 51, 0, 5, 3, 18, 8, 9, 30, 75, 6, 115, 4, 266, 6, 20, 15, 242, 12, 26, 6, 48, 21, 25, 36, 93, 0, 1, 5, 8, 1, 1, 4, 21, 0, 1, 2, 3, 4, 4, 18, 23, 1, 3, 2, 15, 1, 3, 5, 35, 6, 6, 5, 23, 11, 7, 24, 37, 15, 10, 3, 17, 5, 3, 15, 57, 10, 9, 6, 23, 12, 8, 32, 48, 60, 193, 8, 319, 24, 32, 30, 94, 51, 46, 21, 51, 38, 13, 30, 31, 0, 0, 0, 3, 0, 4, 9, 50, 8, 7, 5, 18, 138, 19, 288, 173, 3, 12, 0, 14, 5, 12, 22, 54, 29, 22, 6, 26, 42, 27, 51, 83, 0, 2, 0, 2, 6, 7, 3, 26, 8, 8, 5, 11, 25, 5, 23, 33, 3, 10, 3, 19, 3, 12, 7, 21, 15, 22, 7, 12, 20, 19, 8, 13, 3, 5, 12, 9, 10, 9, 22, 40, 64, 23, 26, 22, 214, 28, 334, 69, 21, 15, 6, 32, 22, 9, 17, 35, 58, 32, 17, 23, 59, 12, 43, 35, 174, 36, 18, 41, 54, 22, 68, 102, 281, 55, 23, 38, 155, 15, 78, 46, 323, 173, 21, 72, 67, 25, 44, 56, 464, 82, 35, 47, 68, 16, 37, 21]
